,Name,Ranking,Reviews,Rating,Price,Cuisines,Address,Latitude,Longitude,Phone,Link,District
639,The Lombard Townhouse Restaurant,1151,117,3.5,Average,"['Irish', 'Bar', 'European']","44 Pearse Street, Dublin Ireland",53.3441837,-6.2489412,+353 1 671 8033,/Restaurant_Review-g186605-d3377240-Reviews-The_Lombard_Townhouse_Restaurant-Dublin_County_Dublin.html,2
640,O'Reilly's Sub Lounge,1153,79,3.5,Cheap,"['Irish', 'Bar', 'Pub']","Tara Street Station, Dublin Ireland",53.3470972,-6.254074,+353 1 671 6769,/Restaurant_Review-g186605-d3404559-Reviews-O_Reilly_s_Sub_Lounge-Dublin_County_Dublin.html,2
641,Little Pyg,1158,33,4,Average,"['Italian', 'Pizza', 'Southern-Italian']","Unit 23A Powerscourt Townhouse Centre 59 William Street South, Dublin D02 CX63 Ireland",53.3422365,-6.2618173,+353 86 177 0731,/Restaurant_Review-g186605-d19411481-Reviews-Little_Pyg-Dublin_County_Dublin.html,2
642,Milanos Restaurant,1170,90,3.5,Average,"['Italian', 'Pizza', 'European']","Baggot Bridge, Dublin Ireland",53.3376309,-6.2515234,+353 1 216 6750,/Restaurant_Review-g186605-d5812391-Reviews-Milanos_Restaurant-Dublin_County_Dublin.html,2
643,The Malt,1173,16,4,Cheap,"['Irish', 'Bar', 'Pub']","27-28 James's street, Dublin DUBLIN 8 Ireland",53.34096425,-6.23900865517611,+353 1 473 5728,/Restaurant_Review-g186605-d10326664-Reviews-The_Malt-Dublin_County_Dublin.html,2
644,Gurman's Tea & Coffee World,1174,6,5,,,"Stephen Green Shopping Centre, Ground Floor, Dublin Ireland",53.3399822,-6.261967,+353 87 069 0466,/Restaurant_Review-g186605-d14131342-Reviews-Gurman_s_Tea_Coffee_World-Dublin_County_Dublin.html,2
645,Lughnasa,1177,21,4,Average,"['American', 'Irish', 'Bar']","52 South William Street, Dublin DUBLIN 2 Ireland",53.3416565,-6.2626686,+353 85 141 6264,/Restaurant_Review-g186605-d12930590-Reviews-Lughnasa-Dublin_County_Dublin.html,2
646,Pablo Picante,1179,26,4,Cheap,"['Mexican', 'Fast food', 'Street Food']","131 Baggot Street Lower, Dublin D02 Y237 Ireland",53.3375309438211,-6.25141483437738,+353 1 662 9773,/Restaurant_Review-g186605-d10289874-Reviews-Pablo_Picante-Dublin_County_Dublin.html,2
647,"O'Briens Sandwich Cafe, Baggot Street Lower",1180,21,4,Cheap,"['Cafe', 'Vegetarian Friendly']","111 Baggot Street Lower, Dublin Ireland",53.3362918,-6.24859794206629,+353 1 661 1806,/Restaurant_Review-g186605-d10071118-Reviews-O_Briens_Sandwich_Cafe_Baggot_Street_Lower-Dublin_County_Dublin.html,2
648,Little Delights Bakery Cafe,1198,9,4.5,,,"Unit 1, 14/18 Aston Quay, Dublin Ireland",53.3464824,-6.2603757,,/Restaurant_Review-g186605-d3879995-Reviews-Little_Delights_Bakery_Cafe-Dublin_County_Dublin.html,2
649,Lebanese Chef Restaurant,1207,25,4,Cheap,"['Lebanese', 'Mediterranean', 'Middle Eastern']","73 South Great Georges Street, Dublin Ireland",53.3432925,-6.2646784,+353 1 478 9709,/Restaurant_Review-g186605-d4987836-Reviews-Lebanese_Chef_Restaurant-Dublin_County_Dublin.html,2
650,Di Bella,1208,40,3.5,Average,"['Italian', 'Pizza', 'European']","Griffeen Avenue, Lucan, Dublin Dublin 20 Ireland",53.3410431305371,-6.24503816616739,+353 1 621 2000,/Restaurant_Review-g186605-d7079537-Reviews-Di_Bella-Dublin_County_Dublin.html,2
651,Portobello Pizzeria & Cafe,1209,11,4.5,,"['Italian', 'Pizza']","7A Richmond Street South Saint Kevin's, Dublin Ireland",53.331973,-6.264223,+353 1 548 0309,/Restaurant_Review-g186605-d14055747-Reviews-Portobello_Pizzeria_Cafe-Dublin_County_Dublin.html,2
652,Aleena Indian Restaurant,1212,151,3.5,Average,"['Indian', 'Asian', 'Balti']","3 Temple lane Temple Bar, Dublin Ireland",53.344575,-6.2643377,+353 1 679 9833,/Restaurant_Review-g186605-d1596336-Reviews-Aleena_Indian_Restaurant-Dublin_County_Dublin.html,2
653,Malones Fish and Chips,1216,23,4,,['Seafood'],"34 Dame Street, Dublin Dublin 2 Ireland",53.34403805,-6.26331431141057,,/Restaurant_Review-g186605-d4472972-Reviews-Malones_Fish_and_Chips-Dublin_County_Dublin.html,2
654,The Portobello Bar,1217,80,3.5,Average,"['Irish', 'Bar', 'Pub']","33 South Richmond St, Dublin Ireland",53.3303503,-6.2641273,,/Restaurant_Review-g186605-d1100676-Reviews-The_Portobello_Bar-Dublin_County_Dublin.html,2
655,Salt Cellar Cafe,1221,13,4,Cheap,"['Cafe', 'Soups']","29 Upper Mount Street, Dublin Ireland",53.3372317,-6.2445335,+353 1 662 1790,/Restaurant_Review-g186605-d7986933-Reviews-Salt_Cellar_Cafe-Dublin_County_Dublin.html,2
656,Fogo's,1234,9,5,Cheap,['Pizza'],"6 Aungier Street, Dublin Dublin2 Ireland",53.3410476,-6.2653635,+353 1 430 8200,/Restaurant_Review-g186605-d6690595-Reviews-Fogo_s-Dublin_County_Dublin.html,2
657,The Palm Tree Restaurant,1236,62,3.5,Average,['Irish'],"16 Temple Bar, Dublin Ireland",53.3456657053008,-6.26270004367033,+353 1 679 8238,/Restaurant_Review-g186605-d1158260-Reviews-The_Palm_Tree_Restaurant-Dublin_County_Dublin.html,2
658,Doughboys,1245,7,4.5,Cheap,"['American', 'Cafe', 'Fast food']","Unit 5 Harcourt Hall Charlotte Way, Dublin D02 NY07 Ireland",53.3337013435119,-6.2642782830574,+353 1 547 5961,/Restaurant_Review-g186605-d17339971-Reviews-Doughboys-Dublin_County_Dublin.html,2
659,Sushi King,1248,45,4,Average,"['Japanese', 'Sushi', 'Asian']","146 Baggot St Lwr, Dublin 2 Ireland",53.3379764763033,-6.2529182398609,+353 1 664 9836,/Restaurant_Review-g186605-d1010833-Reviews-Sushi_King-Dublin_County_Dublin.html,2
660,Tigers Pan Asian and Cocktail Club,1253,22,4,Average,"['Asian', 'Thai']","35 Dawson Street, Dublin d2 Ireland",53.3403856,-6.258739,+353 1 677 4444,/Restaurant_Review-g186605-d3614268-Reviews-Tigers_Pan_Asian_and_Cocktail_Club-Dublin_County_Dublin.html,2
661,The Port House Cava,1254,8,4.5,Expensive,"['Mediterranean', 'European', 'Spanish']","21 Camden Street Lower, Dublin D02 HH92 Ireland",53.3351651,-6.2649771,+353 1 534 9732,/Restaurant_Review-g186605-d19292863-Reviews-The_Port_House_Cava-Dublin_County_Dublin.html,2
662,The Big Blue Bus,1266,36,4,Average,"['Italian', 'Pizza', 'Vegetarian Friendly']","11/12 Richmond Street The Bernard Shaw, portobello, Dublin Ireland",53.331689138341,-6.26418529991835,+353 85 165 8406,/Restaurant_Review-g186605-d5863870-Reviews-The_Big_Blue_Bus-Dublin_County_Dublin.html,2
663,Uisce Restaurant at Hilton,1267,27,4,Average,"['Irish', 'European']","Charlemont Place, Dublin Ireland",53.3309263,-6.2588557,+353 1 402 9801,/Restaurant_Review-g186605-d3605392-Reviews-Uisce_Restaurant_at_Hilton-Dublin_County_Dublin.html,2
664,Browns Bar & Cafe,1276,48,3.5,Average,"['Irish', 'Cafe', 'Contemporary']","Brown Thomas Department Store Grafton Street, Dublin Dublin 18 Ireland",53.3424295,-6.2599311,+353 1 677 8262,/Restaurant_Review-g186605-d1795333-Reviews-Browns_Bar_Cafe-Dublin_County_Dublin.html,2
665,Staple Foods,1277,10,4,Cheap,,"24A Grattan Street, Dublin Ireland",53.3397962,-6.243558,+353 87 465 9631,/Restaurant_Review-g186605-d9791357-Reviews-Staple_Foods-Dublin_County_Dublin.html,2
666,Oscar's Restaurant,1279,12,4,Average,,"Findlater Place, off O'Connell Street BEST WESTERN PLUS Academy Plaza Hotel, Dublin Ireland",53.341344,-6.251135,+353 1 878 0666,/Restaurant_Review-g186605-d3620055-Reviews-Oscar_s_Restaurant-Dublin_County_Dublin.html,2
667,The Well,1284,6,4.5,,,"130 Saint Stephen's Green, Dublin Ireland",53.33972,-6.261018,+353 1 567 3677,/Restaurant_Review-g186605-d19726405-Reviews-The_Well-Dublin_County_Dublin.html,2
668,Credo,1289,38,3.5,Average,"['Italian', 'Pizza', 'Fast food']","19 Montague Street Off Harcourt Street, Dublin 2 Ireland",53.336657577302,-6.26412680949099,+353 1 478 0500,/Restaurant_Review-g186605-d3948186-Reviews-Credo-Dublin_County_Dublin.html,2
669,Coppa Cafe,1290,38,4,Average,"['Italian', 'Cafe', 'European']","15 Ely Place RHA Gallery, Dublin Dublin 2 Ireland",53.336961,-6.2547017,+353 1 661 8411,/Restaurant_Review-g186605-d6375784-Reviews-Coppa_Cafe-Dublin_County_Dublin.html,2
670,3FE,1297,5,4.5,,['Cafe'],"7 Sussex Terrace, Dublin D04 V8W6 Ireland",53.33998895,-6.24197538719212,,/Restaurant_Review-g186605-d15833117-Reviews-3FE-Dublin_County_Dublin.html,2
671,Cafe Bar H,1300,325,3.5,Average,"['Bar', 'Cafe', 'European']","Grand Canal Plaza, Dublin Ireland",53.3433861,-6.2388784,+353 1 899 2216,/Restaurant_Review-g186605-d2640941-Reviews-Cafe_Bar_H-Dublin_County_Dublin.html,2
672,Inn on the Green,1302,31,3.5,Average,"['Bar', 'Pub']","St. Stephen's Green Fitzwilliam Dublin Hotel, Dublin Ireland",53.3393583,-6.2615028,+353 1 478 7000,/Restaurant_Review-g186605-d1999582-Reviews-Inn_on_the_Green-Dublin_County_Dublin.html,2
673,Zambrero,1313,22,3.5,Cheap,"['Mexican', 'Fast food', 'Vegetarian Friendly']","Pearse Street Unit B Trinity Central Dublin 2, Dublin Ireland",53.3337871054295,-6.26151832923704,+353 1 670 6684,/Restaurant_Review-g186605-d12431484-Reviews-Zambrero-Dublin_County_Dublin.html,2
674,Mr Simms,1315,8,4.5,Average,,"59 Dame Street, Dublin Dublin 2 Ireland",53.3441726,-6.2648459,,/Restaurant_Review-g186605-d8472481-Reviews-Mr_Simms-Dublin_County_Dublin.html,2
675,The Stone Leaf,1318,14,4,Average,"['Bar', 'Cafe', 'European']","67 LOWER LEESON ST d2, Dublin D2 Ireland",53.3331,-6.2536244,+353 1 637 1771,/Restaurant_Review-g186605-d10699790-Reviews-The_Stone_Leaf-Dublin_County_Dublin.html,2
676,The Loft Cafe,1325,18,4,Cheap,"['Cafe', 'Contemporary']","32 Grafton Street, Dublin Ireland",53.341308,-6.26023524589416,,/Restaurant_Review-g186605-d2395716-Reviews-The_Loft_Cafe-Dublin_County_Dublin.html,2
677,Pyg Cafe,1326,67,3.5,Average,['Cafe'],"Powerscourt Shopping Centre, South Williams Street, Dublin Dublin 2 Ireland",53.3422365,-6.2618173,+353 1 677 9490,/Restaurant_Review-g186605-d5823093-Reviews-Pyg_Cafe-Dublin_County_Dublin.html,2
678,Lillies Bordello,1327,20,4,Average,['International'],"4 Grafton Street, Dublin Ireland",53.34294355,-6.25930475,+353 1 679 9204,/Restaurant_Review-g186605-d6351804-Reviews-Lillies_Bordello-Dublin_County_Dublin.html,2
679,Altamira Restaurant,1333,4,5,Average,"['Italian', 'Seafood', 'Mediterranean']","20 Anne Street South, Dublin D02 V625 Ireland",53.3409868,-6.2588503,+353 1 672 9215,/Restaurant_Review-g186605-d15554552-Reviews-Altamira_Restaurant-Dublin_County_Dublin.html,2
680,Donnybrook Fair,1336,44,3.5,Average,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']","89 Morehampton Road, Dublin Ireland",53.3427929989444,-6.238647885905,+353 1 668 3556,/Restaurant_Review-g186605-d10536066-Reviews-Donnybrook_Fair-Dublin_County_Dublin.html,2
681,C Central Bar & Bistro,1337,11,4,Average,"['Bar', 'Pub']","Camden Street Camden Court Hotel, Dublin Ireland",53.3352616,-6.2652196,,/Restaurant_Review-g186605-d10455783-Reviews-C_Central_Bar_Bistro-Dublin_County_Dublin.html,2
682,Jasmine Bar and Cafe Lounge,1338,5,4.5,,['Cafe'],"Drury Street Brooks Hotel, Dublin Ireland",53.341559,-6.263608,,/Restaurant_Review-g186605-d12611014-Reviews-Jasmine_Bar_and_Cafe_Lounge-Dublin_County_Dublin.html,2
683,Side door cafe dublino,1340,8,4.5,,"['Irish', 'Pub']","Temple bar, Dublin Ireland",53.3454957,-6.2631139,,/Restaurant_Review-g186605-d5285738-Reviews-Side_door_cafe_dublino-Dublin_County_Dublin.html,2
684,Bakelicious,1352,4,5,Average,['Cafe'],"2 Montague Street, Dublin Ireland",53.3365005,-6.2650354,+353 1 475 8363,/Restaurant_Review-g186605-d13341513-Reviews-Bakelicious-Dublin_County_Dublin.html,2
685,Octagon Bar,1363,105,3.5,Average,,"Clarence Hotel, 6-8 Wellington Quay, Dublin D02 HT44 Ireland",53.3452613,-6.2667826,+353 1 407 0800,/Restaurant_Review-g186605-d696314-Reviews-Octagon_Bar-Dublin_County_Dublin.html,2
686,The Manhattan,1366,59,3.5,Average,"['Irish', 'Bar', 'Pub']","3-5 Station Road Raheny Village, Dublin D05 T9K8 Ireland",53.3325739,-6.264089,+353 1 832 9630,/Restaurant_Review-g186605-d12171872-Reviews-The_Manhattan-Dublin_County_Dublin.html,2
687,Temple Bar,1370,6,4,,['Irish'],"1 Crow Street Restaurant, Dublin Ireland",53.3454957,-6.2631139,,/Restaurant_Review-g186605-d15557037-Reviews-Temple_Bar-Dublin_County_Dublin.html,2
688,Gertrude,1375,28,3.5,Average,"['Irish', 'Cafe', 'Vegetarian Friendly']","Apartment 7 130 Pearse Street, Dublin D02 AE17 Ireland",53.343172,-6.243476,+353 1 515 7563,/Restaurant_Review-g186605-d17339435-Reviews-Gertrude-Dublin_County_Dublin.html,2
689,KC Peaches Pearse Street,1380,34,3.5,Average,"['Cafe', 'Vegetarian Friendly']","Unit 10A Trinity Technology & Enterprise Campus Pearse Street Trinity Enterprise Centre, Dublin D02 W406 Ireland",53.3421535,-6.2406285,,/Restaurant_Review-g186605-d10166821-Reviews-KC_Peaches_Pearse_Street-Dublin_County_Dublin.html,2
690,Scruffy Murphy's,1382,11,4,Cheap,"['Irish', 'Bar', 'Pub']","Lower Merion Street, Dublin Ireland",53.3391403,-6.2519618,,/Restaurant_Review-g186605-d4072451-Reviews-Scruffy_Murphy_s-Dublin_County_Dublin.html,2
691,Cafe Jagos,1395,6,4.5,Cheap,['Cafe'],"59 Powerscourt, Dublin Ireland",53.33728275,-6.2420916,,/Restaurant_Review-g186605-d4875986-Reviews-Cafe_Jagos-Dublin_County_Dublin.html,2
692,Emer’s kitchen,1405,3,5,,"['Irish', 'Deli']","102 Leeson Street Lower, Dublin Ireland",53.3360091,-6.25669948957437,+353 89 251 2038,/Restaurant_Review-g186605-d17397923-Reviews-Emer_s_kitchen-Dublin_County_Dublin.html,2
693,Magistorium,1418,20,4,Average,,"22 South Annes Street 'Between Grafton and Dawson Street', Dublin Dublin 2 Ireland",53.3412737,-6.2599799,+353 1 707 9899,/Restaurant_Review-g186605-d11799000-Reviews-Magistorium-Dublin_County_Dublin.html,2
694,J's Noodle & Sushi bar,1422,7,4.5,,"['Sushi', 'Asian']","1 Poolbeg Street, Dublin Ireland",53.3469267,-6.2570648,,/Restaurant_Review-g186605-d3929239-Reviews-J_s_Noodle_Sushi_bar-Dublin_County_Dublin.html,2
695,Marhaba,1423,6,5,,['Asian'],"13 Dame Street, Dublin-2, Dublin Ireland",53.34396765,-6.26553860805984,,/Restaurant_Review-g186605-d3587400-Reviews-Marhaba-Dublin_County_Dublin.html,2
696,Stir Cafe and Bar,1435,11,3.5,Average,['European'],"Smithfield Plaza Maldron Hotel Smithfield, Dublin 7 Ireland",53.3454628749685,-6.24108575124455,+353 1 485 0900,/Restaurant_Review-g186605-d6424363-Reviews-Stir_Cafe_and_Bar-Dublin_County_Dublin.html,2
697,Afghan Grill House,1436,8,4,,"['Indian', 'Lebanese', 'Mediterranean', 'Middle Eastern']","Crag Avenue, Clondalkin Industrial Estate 1st floor of Aroma spice, Dublin Dublin 22 Ireland",53.3385975,-6.2659212,+353 1 467 0010,/Restaurant_Review-g186605-d5863939-Reviews-Afghan_Grill_House-Dublin_County_Dublin.html,2
698,The Brasserie at Clayton Hotel Leopardstown,1437,26,3.5,Average,"['French', 'European']","Grand Canal Square The Marker Hotel Grand Canal Square The Marker Hotel Central Park, Dublin Ireland",53.3445238,-6.2387962,+353 1 293 5000,/Restaurant_Review-g186605-d3647716-Reviews-The_Brasserie_at_Clayton_Hotel_Leopardstown-Dublin_County_Dublin.html,2
699,Cafe 1920,1443,17,3.5,Average,"['Steakhouse', 'Irish', 'Seafood']","10 Westmoreland Street Dublin 2, Dublin D02 CD45 Ireland",53.34601175,-6.25945804142512,+353 1 670 8124,/Restaurant_Review-g186605-d15598571-Reviews-Cafe_1920-Dublin_County_Dublin.html,2
700,Bear Market,1444,4,4.5,,['Cafe'],"1A Pembroke Street Lower, Dublin D02 VH93 Ireland",53.3373006,-6.2518094,,/Restaurant_Review-g186605-d17578211-Reviews-Bear_Market-Dublin_County_Dublin.html,2
701,Java Republic,1445,5,4,,['Cafe'],"37 Molesworth Street, Dublin Ireland",53.341085,-6.256274,,/Restaurant_Review-g186605-d15702629-Reviews-Java_Republic-Dublin_County_Dublin.html,2
702,Brasserie Restaurant,1449,7,4,,['French'],"Merrion Road Bewley's Hotel Ballsbridge, Dublin Ireland",53.3425431441791,-6.26458250044558,+353 1 668 1111,/Restaurant_Review-g186605-d5075600-Reviews-Brasserie_Restaurant-Dublin_County_Dublin.html,2
703,Mackenzie's,1456,16,3.5,Average,"['Italian', 'Japanese']","6 Hanover Quay Unit 1 Unit Opus Building Grand Canal Dock, Dublin 2, Dublin D02 RR24 Ireland",53.34407,-6.23538,+353 1 533 7566,/Restaurant_Review-g186605-d19317181-Reviews-Mackenzie_s-Dublin_County_Dublin.html,2
704,Ruby Tuesday's Soul Food,1462,5,4,Average,,"14-15 Dame Lane Dublin 2, Dublin Ireland",53.3438445,-6.2637805,+353 85 100 9426,/Restaurant_Review-g186605-d18206323-Reviews-Ruby_Tuesday_s_Soul_Food-Dublin_County_Dublin.html,2
705,Perpetua Power Station,1469,3,5,Cheap,"['Cafe', 'Healthy']","9 Hanover St E, Grand Canal Dock, Dublin 2, Dublin DUBLIN 2 Ireland",53.3447622,-6.243564,+353 86 837 9903,/Restaurant_Review-g186605-d12625313-Reviews-Perpetua_Power_Station-Dublin_County_Dublin.html,2
706,Starry Night Chinese Take-Away,1471,17,3.5,Cheap,['Chinese'],"109 Pearse Street, Dublin Dublin 2 Ireland",53.3455562,-6.2564634,+353 1 635 9191,/Restaurant_Review-g186605-d8050474-Reviews-Starry_Night_Chinese_Take_Away-Dublin_County_Dublin.html,2
707,O'Dwyer's,1478,7,4,,,"7 Mount Street Lower, Dublin Ireland",53.33912745,-6.24552610252597,+353 1 676 1718,/Restaurant_Review-g186605-d696308-Reviews-O_Dwyer_s-Dublin_County_Dublin.html,2
708,Mizzoni's Pizza & Pasta,1485,19,3.5,Cheap,"['Italian', 'Pizza', 'Vegetarian Friendly']","26 Fenian Street, Dublin Ireland",53.34144825,-6.24832441551456,+353 1 676 7972,/Restaurant_Review-g186605-d5821506-Reviews-Mizzoni_s_Pizza_Pasta-Dublin_County_Dublin.html,2
709,The Terrace,1490,39,3.5,Average,"['Irish', 'Mediterranean']","Earlsfort Terrace National Concert Hall, Dublin 2 Ireland",53.338581,-6.253155,+353 1 417 0090,/Restaurant_Review-g186605-d1379459-Reviews-The_Terrace-Dublin_County_Dublin.html,2
710,The House Of Peroni,1491,3,4.5,,,"1a Dame Lane, Dublin Ireland",53.3438445,-6.2637805,,/Restaurant_Review-g186605-d12542816-Reviews-The_House_Of_Peroni-Dublin_County_Dublin.html,2
711,South William,1495,45,3.5,Average,"['Bar', 'Contemporary']","52 South William Street, Dublin D2 Ireland",53.3418781,-6.2626471,+353 1 687 5822,/Restaurant_Review-g186605-d7999789-Reviews-South_William-Dublin_County_Dublin.html,2
712,Sam's Bar,1508,21,3.5,Average,"['Bar', 'Pub']","The Dawson Hotel 35 Dawson Street, Dublin D02 R529 Ireland",53.340393,-6.258837,+353 1 612 7999,/Restaurant_Review-g186605-d5283423-Reviews-Sam_s_Bar-Dublin_County_Dublin.html,2
713,Cocu,1509,10,3.5,Average,"['Irish', 'Cafe', 'Diner']","Hatch Street Upper Vault 4, The Station Building, Dublin Ireland",53.3339874721186,-6.2619210203326,+353 1 411 0097,/Restaurant_Review-g186605-d12184306-Reviews-Cocu-Dublin_County_Dublin.html,2
714,Cafe Cairo,1510,7,4,,"['International', 'Mediterranean', 'European']","Trinity Capital Hotel Pearse Street Trinity Capital Hotel, Dublin Ireland",53.3450534567545,-6.25396632308921,+353 1 648 1000,/Restaurant_Review-g186605-d3972071-Reviews-Cafe_Cairo-Dublin_County_Dublin.html,2
715,Al Pacino's Italian Bistro & Wine Bar,1512,28,3.5,Average,"['Italian', 'Pizza', 'European']","13 Crown Alley Templebar, Dublin D2 Ireland",53.3452104,-6.2629325,+353 1 430 2281,/Restaurant_Review-g186605-d7734035-Reviews-Al_Pacino_s_Italian_Bistro_Wine_Bar-Dublin_County_Dublin.html,2
716,Pillar Bar Dublin,1521,29,3.5,Average,"['Bar', 'Pub']","22-25 Westmoreland Street beside The Westin Hotel, Dublin D02 XP95 Ireland",53.3465537,-6.2588386,+353 86 043 3533,/Restaurant_Review-g186605-d8042308-Reviews-Pillar_Bar_Dublin-Dublin_County_Dublin.html,2
717,Costa Coffee,1523,2,5,,"['Irish', 'International']","Coolock Retail Park Malahide Rd, Dublin Ireland",53.3453039,-6.2650814,+353 1 847 4499,/Restaurant_Review-g186605-d15685840-Reviews-Costa_Coffee-Dublin_County_Dublin.html,2
718,Green & Bean Cafe and Bar,1527,29,3.5,Average,"['Irish', 'Cafe', 'Contemporary']","Brown Thomas 88-95 Grafton Street Brown Thomas, Dublin 2 Ireland",53.3424295,-6.2599311,+353 1 617 1163,/Restaurant_Review-g186605-d12291291-Reviews-Green_Bean_Cafe_and_Bar-Dublin_County_Dublin.html,2
719,Peacock Green,1535,13,3.5,Cheap,['Cafe'],"Hatch Street Station Building, Dublin Ireland",53.3337462780711,-6.26147121800206,,/Restaurant_Review-g186605-d9452660-Reviews-Peacock_Green-Dublin_County_Dublin.html,2
720,President's Bar,1536,15,3.5,Average,"['Bar', 'Pub']","Merrion Street Lower O'Callaghan Davenport Hotel, Dublin Ireland",53.3416667,-6.2500275,,/Restaurant_Review-g186605-d3696138-Reviews-President_s_Bar-Dublin_County_Dublin.html,2
721,Bistro67,1539,2,5,Average,['Cafe'],"67 Charlemont Street, Dublin D02 C820 Ireland",53.3314851260803,-6.26159339478838,+353 86 027 7661,/Restaurant_Review-g186605-d15244840-Reviews-Bistro67-Dublin_County_Dublin.html,2
722,Club M,1554,29,3.5,Average,,"Anglesea Street, Dublin Ireland",53.3448128,-6.2623304,+351 1 671 5622,/Restaurant_Review-g186605-d945316-Reviews-Club_M-Dublin_County_Dublin.html,2
723,Reflections- Cafe Brasserie,1555,9,4,Average,['French'],"Grand Canal Square The Marker Hotel Dublin 1, Dublin Ireland",53.3445238,-6.2387962,,/Restaurant_Review-g186605-d5603665-Reviews-Reflections_Cafe_Brasserie-Dublin_County_Dublin.html,2
724,BG Cafe & Deli,1557,7,3.5,Cheap,['Cafe'],"66B Pearse Street, Dublin Ireland",53.3435985,-6.2461277,,/Restaurant_Review-g186605-d10139439-Reviews-BG_Cafe_Deli-Dublin_County_Dublin.html,2
