Name,Ranking,Reviews,Rating,Price,Cuisines,Address,Latitude,Longitude,Phone,Link
Chimac,871,47,4.0,Average,"['Irish', 'Korean']","76 Aungier Street, Dublin D2 Ireland",53.341072,-6.265733999999999,+353 1 405 4960,/Restaurant_Review-g186605-d17734932-Reviews-Chimac-Dublin_County_Dublin.html
Salsa Authentic Mexican Food and Bar,873,16,5.0,Cheap,"['Mexican', 'Latin', 'Spanish']","Mayor Street Lower Unit 3, Custom House Square, International Financial Services Centre, Dublin Ireland",53.34989300000001,-6.243233999999999,+353 87 747 4839,/Restaurant_Review-g186605-d15097172-Reviews-Salsa_Authentic_Mexican_Food_and_Bar-Dublin_County_Dublin.html
Bounceback Cafe,874,13,5.0,Cheap,"['Mexican', 'Cafe']","Apartment 3 80B Thomas Street, Dublin D08 HCR2 Ireland",53.3431497,-6.2765247,+353 87 396 1781,/Restaurant_Review-g186605-d14421831-Reviews-Bounceback_Cafe-Dublin_County_Dublin.html
Yum Thai,877,99,4.0,Cheap,"['Fast food', 'Asian', 'Thai']","13 Duke Street Dublin 2, Dublin Ireland",53.33783140907517,-6.2528855117213835,,/Restaurant_Review-g186605-d2537049-Reviews-Yum_Thai-Dublin_County_Dublin.html
Layla's,879,66,3.5,Average,"['Irish', 'European', 'Contemporary']","117-119 Ranelagh The Devlin Hotel Rooftop, Dublin D06 R3N0 Ireland",53.32369,-6.250781,+353 1 406 0182,/Restaurant_Review-g186605-d15322578-Reviews-Layla_s-Dublin_County_Dublin.html
Il Fornaio Enoteca,880,78,4.0,Average,"['Italian', 'Cafe', 'Mediterranean']","1 Liffey Street Lower, Dublin Ireland",53.3472702,-6.263417,+353 1 878 8188,/Restaurant_Review-g186605-d10507354-Reviews-Il_Fornaio_Enoteca-Dublin_County_Dublin.html
PStwenty6,884,19,4.5,Average,"['Irish', 'Cafe', 'European']","26 Parkgate Street, Dublin D008 Ireland",53.3481541,-6.2933783,+353 1 677 0149,/Restaurant_Review-g186605-d13089093-Reviews-PStwenty6-Dublin_County_Dublin.html
The Yarn,885,64,4.0,Average,"['Pizza', 'Vegetarian Friendly']","37 Liffey Street Lower Dublin 1, Dublin D1 Ireland",53.3468221,-6.2635581,+353 1 828 0839,/Restaurant_Review-g186605-d10758352-Reviews-The_Yarn-Dublin_County_Dublin.html
McGrattans Pub,887,88,4.0,Average,"['Irish', 'Bar', 'Pub']","Off Baggot Street, Dublin Ireland",53.3366965,-6.249011599999999,+353 1 661 8808,/Restaurant_Review-g186605-d5796486-Reviews-McGrattans_Pub-Dublin_County_Dublin.html
Cafe Boulevard,889,16,4.5,Average,"['Cafe', 'European']","132 Lower Baggot Street, Dublin Ireland",53.33756205,-6.251669884608827,+353 1 678 7054,/Restaurant_Review-g186605-d13959524-Reviews-Cafe_Boulevard-Dublin_County_Dublin.html
Sweet Churro,897,15,4.5,Cheap,"['French', 'German', 'Spanish']","3/4 Crow Street 3 Temple Bar, Dublin D02 F884 Ireland",53.34465609999999,-6.2638811,+353 83 160 3702,/Restaurant_Review-g186605-d15555517-Reviews-Sweet_Churro-Dublin_County_Dublin.html
Little Dumpling,902,11,5.0,Average,['Asian'],"Apartment 3 28 Mary Street Little Turning off Capel Street, Dublin D07 RK73 Ireland",53.3482766,-6.2692058,+353 1 872 7577,/Restaurant_Review-g186605-d19911671-Reviews-Little_Dumpling-Dublin_County_Dublin.html
Wigwam,903,85,4.0,Average,"['Bar', 'Cafe']","54 Middle Abbey Street, Dublin Ireland",53.3480043,-6.2621526,,/Restaurant_Review-g186605-d9560820-Reviews-Wigwam-Dublin_County_Dublin.html
Japanese kitchen by J2 Sushi,904,24,4.5,Average,"['Japanese', 'Sushi', 'Asian']","1 poolbeg street Dublin2, Dublin Ireland",53.346896835348794,-6.257115493023349,+353 1 671 8438,/Restaurant_Review-g186605-d10631673-Reviews-Japanese_kitchen_by_J2_Sushi-Dublin_County_Dublin.html
La Gondola,906,169,3.5,Average,"['Italian', 'Pizza', 'European']","51 Wellington Quay Capel Street Area, Dublin D02 NH04 Ireland",53.345784,-6.261924,+353 67 06812,/Restaurant_Review-g186605-d2264832-Reviews-La_Gondola-Dublin_County_Dublin.html
Elephant and Castle Rathmines,907,211,3.5,Average,['Irish'],"Rathmines Square 272 Rathmines Road Lower, Dublin D06 YY51 Ireland",53.3226013,-6.2654825,+353 1 572 0600,/Restaurant_Review-g186605-d15607061-Reviews-Elephant_and_Castle_Rathmines-Dublin_County_Dublin.html
Monsoon Indian Restaurant,908,34,4.0,Average,"['Indian', 'Vegetarian Friendly']","4 The Hill Stillorgan, Dublin 7RQ2+CV Ireland",53.3464495380299,-6.27998253852286,+353 1 288 4262,/Restaurant_Review-g186605-d4664234-Reviews-Monsoon_Indian_Restaurant-Dublin_County_Dublin.html
Cafe Carlo,909,230,3.5,Average,"['Irish', 'International']","63/64 O'Connell Street, Dublin Ireland",53.350258999999994,-6.260433,+353 1 888 0856,/Restaurant_Review-g186605-d1553821-Reviews-Cafe_Carlo-Dublin_County_Dublin.html
WokeCup Cafe,913,11,5.0,Average,['Cafe'],"8 Queen Street, Dublin D07 Y683 Ireland",53.3472944,-6.2800223,,/Restaurant_Review-g186605-d15752711-Reviews-WokeCup_Cafe-Dublin_County_Dublin.html
Ryan's Bar & Cafe,915,84,4.0,Average,"['Irish', 'Bar', 'European']","19 Store Street, Dublin D01 NY02 Ireland",53.3502726,-6.2529363,+353 8559992,/Restaurant_Review-g186605-d2068885-Reviews-Ryan_s_Bar_Cafe-Dublin_County_Dublin.html
Masa,916,82,4.0,Cheap,"['Mexican', 'Latin', 'Central American']","2-3 Drury Street, Dublin Ireland",53.341452000000004,-6.263895,+353 1 430 2841,/Restaurant_Review-g186605-d15020146-Reviews-Masa-Dublin_County_Dublin.html
Medley,917,39,4.5,Average,"['International', 'European', 'Vegetarian Friendly']","Fleet Street East, Dublin 2 Ireland",53.345974,-6.2581786,+353 1 534 9281,/Restaurant_Review-g186605-d6413334-Reviews-Medley-Dublin_County_Dublin.html
Bestseller Dublin,919,79,4.0,Average,"['Irish', 'Cafe', 'Vegetarian Friendly']","41 Dawson Street, Dublin D02 VY06 Ireland",53.3407733,-6.2586226,+353 1 671 5125,/Restaurant_Review-g186605-d12196166-Reviews-Bestseller_Dublin-Dublin_County_Dublin.html
McGuinness Takeaway,920,12,5.0,Cheap,"['Irish', 'Pizza', 'Fast food']","84 lower Camden street, Dublin D2 Ireland",53.33582,-6.265520599999999,+353 86 823 0000,/Restaurant_Review-g186605-d14042863-Reviews-McGuinness_Takeaway-Dublin_County_Dublin.html
The Living Room,922,139,3.5,Average,"['Bar', 'Pub']","Cathal Brugha St, Dublin 1, Dublin Ireland",53.3523379,-6.2603868,+353 1 872 7169,/Restaurant_Review-g186605-d11764840-Reviews-The_Living_Room-Dublin_County_Dublin.html
The Teller Room,923,49,4.0,Average,"['Irish', 'Bar', 'Pub']","Trinity Street Bankers Pub, Dublin Ireland",53.34399980000001,-6.262488299999999,+353 1 679 3697,/Restaurant_Review-g186605-d7995785-Reviews-The_Teller_Room-Dublin_County_Dublin.html
The Wiley Fox,929,48,4.0,Average,"['American', 'Irish', 'Bar']","28 Eden Quay, Dublin D01 DE44 Ireland",53.3483317,-6.25600038637115,+353 76 654 9144,/Restaurant_Review-g186605-d9980546-Reviews-The_Wiley_Fox-Dublin_County_Dublin.html
Easons Bookstore Cafe,932,32,4.0,Average,"['Irish', 'Cafe']","O'Connell Street, Dublin D1 Ireland",53.35124159999999,-6.2607789,+353 85 883 1652,/Restaurant_Review-g186605-d6280215-Reviews-Easons_Bookstore_Cafe-Dublin_County_Dublin.html
Smyth's Pub,933,26,4.0,Average,"['Irish', 'Bar', 'Pub']","75-77 Ranelagh, Dublin Ireland",53.3252185,-6.2550504,+353 1 491 1075,/Restaurant_Review-g186605-d3474180-Reviews-Smyth_s_Pub-Dublin_County_Dublin.html
Bun Cha Dublin,934,41,4.0,Average,"['Asian', 'Vietnamese', 'Soups']","11 Moore Street , Dublin 1, Dublin DUBLIN 1 Ireland",53.35023195,-6.262380962137465,+353 1 535 8881,/Restaurant_Review-g186605-d13221383-Reviews-Bun_Cha_Dublin-Dublin_County_Dublin.html
Graingers The Fountain Bar & Restaurant,937,25,4.5,Cheap,"['Bar', 'Pub']","61-63 Meath St, Dublin D13 XN15 Ireland",53.3406651,-6.2781369,+353 1 473 7835,/Restaurant_Review-g186605-d4051226-Reviews-Graingers_The_Fountain_Bar_Restaurant-Dublin_County_Dublin.html
Boojum - Kevin Street,940,66,4.0,Cheap,"['Mexican', 'Fast food', 'Vegetarian Friendly']","Kevin Street Lower Unit 4 College Court, Dublin Ireland",53.3375083,-6.2668233,+353 1 809 0077,/Restaurant_Review-g186605-d10415683-Reviews-Boojum_Kevin_Street-Dublin_County_Dublin.html
The Carrot's Tail,943,11,5.0,Average,['Healthy'],"15 Temple Cottages, Dublin D06 Y3E8 Ireland",53.3538629,-6.2715369,+353 83 196 5972,/Restaurant_Review-g186605-d17752779-Reviews-The_Carrot_s_Tail-Dublin_County_Dublin.html
Hampton Hotel Bistro,945,47,4.0,Average,['British'],"Morehampton Road Donnybrook, Dublin Ireland",53.3262514,-6.2426153,+353 1 668 0995,/Restaurant_Review-g186605-d2570356-Reviews-Hampton_Hotel_Bistro-Dublin_County_Dublin.html
Bondiola Argentina,946,31,4.0,Average,"['Argentinian', 'South American']","53 Haddington Road, Dublin 4 Ireland",53.334689350000005,-6.242108370731135,+353 1 667 5692,/Restaurant_Review-g186605-d7033055-Reviews-Bondiola_Argentina-Dublin_County_Dublin.html
Cinnamon,948,83,3.5,Average,"['Cafe', 'European', 'Contemporary']","Cinnamon Restaurant  83-87 Main St Dublin 6  Ranelagh Dublin, Dublin Ireland",53.322828603092574,-6.2526798248291025,+353 1 901 3020,/Restaurant_Review-g186605-d4014070-Reviews-Cinnamon-Dublin_County_Dublin.html
Social Fabric Cafe,950,16,4.5,Average,"['Polish', 'Cafe', 'Mediterranean']","34 Stoneybatter Arrange Quay, Dublin Ireland",53.3506294,-6.282373499999999,+353 85 145 3323,/Restaurant_Review-g186605-d18276490-Reviews-Social_Fabric_Cafe-Dublin_County_Dublin.html
The Greenery on Lennox,951,46,4.0,Average,"['Irish', 'European', 'Vegetarian Friendly']","31 Lennox Street Portobello, Dublin DUBLIN 8 Ireland",53.3312599595312,-6.266833062586881,+353 1 475 9743,/Restaurant_Review-g186605-d8801373-Reviews-The_Greenery_on_Lennox-Dublin_County_Dublin.html
The Terrace at the Merrion Hotel,953,20,4.5,Average,,"Upper Merrion Street Merrion Hotel, Dublin - Ireland",53.334644999999995,-6.258157,+353 1 603 0600,/Restaurant_Review-g186605-d4844648-Reviews-The_Terrace_at_the_Merrion_Hotel-Dublin_County_Dublin.html
Irish Potato Cake,954,10,5.0,Average,['Irish'],"16 Bachelors Walk, Dublin D01 KA66 Ireland",53.3470649,-6.261712699999999,+353 87 221 6841,/Restaurant_Review-g186605-d19800363-Reviews-Irish_Potato_Cake-Dublin_County_Dublin.html
Sprezzatura,956,28,4.5,Cheap,['Italian'],"Grantham St, Dublin Ireland",53.334087,-6.2669024,,/Restaurant_Review-g186605-d19345808-Reviews-Sprezzatura-Dublin_County_Dublin.html
Gate Hotel,958,27,4.0,Average,"['Bar', 'Pub']","80-81 Parnell st, Dublin Ireland",53.3527985,-6.2606167,+353 1 872 2500,/Restaurant_Review-g186605-d5791577-Reviews-Gate_Hotel-Dublin_County_Dublin.html
Bao House,963,30,4.0,Average,"['Chinese', 'Asian', 'Street Food']","34 Aungier Street, Dublin D2 Ireland",53.338963,-6.266096,+353 87 434 7782,/Restaurant_Review-g186605-d14002370-Reviews-Bao_House-Dublin_County_Dublin.html
As One,964,10,5.0,Average,"['Cafe', 'Contemporary', 'Healthy']","Unit 3 13-18 City Quay, Dublin Ireland",53.3468977,-6.2507468,+353 1 430 4371,/Restaurant_Review-g186605-d17851192-Reviews-As_One-Dublin_County_Dublin.html
Cafe Rubis Wine Bar,966,25,4.5,Average,"['Cafe', 'European', 'Wine Bar']","9 Parliament street, Dublin 2, Dublin D02 K726 Ireland",53.3445979,-6.267234900000001,+353 87 635 7743,/Restaurant_Review-g186605-d13112122-Reviews-Cafe_Rubis_Wine_Bar-Dublin_County_Dublin.html
The Shawarma Company,967,10,5.0,Cheap,"['Lebanese', 'Mediterranean', 'Middle Eastern']","63 Dame Street, Dublin Ireland",53.3441726,-6.2648459,+353 1 551 8025,/Restaurant_Review-g186605-d18190487-Reviews-The_Shawarma_Company-Dublin_County_Dublin.html
The Donnybrook Gastropub,968,40,4.0,Average,"['Irish', 'Bar', 'Pub']","Donnybrook, Dublin 4 135 Morehampton Road, Dublin D04 HX46 Ireland",53.3228383,-6.2384993,+353 1 269 6116,/Restaurant_Review-g186605-d17397347-Reviews-The_Donnybrook_Gastropub-Dublin_County_Dublin.html
Mes Amis,971,28,4.5,Cheap,"['Irish', 'Cafe', 'International']","37, Upper Abbey Street, Dublin Ireland",53.34788675944942,-6.264281038331442,+353 1 872 9961,/Restaurant_Review-g186605-d2718800-Reviews-Mes_Amis-Dublin_County_Dublin.html
Tolteca Mexican Style Grill,973,193,3.5,Cheap,"['Mexican', 'Fast food', 'Vegetarian Friendly']","38 Upper Baggot Street, Dublin D02 WA48 Ireland",53.3232279961569,-6.26560913487961,+353 1 677 9506,/Restaurant_Review-g186605-d2227237-Reviews-Tolteca_Mexican_Style_Grill-Dublin_County_Dublin.html
Chaplins Bar,978,46,4.5,Cheap,"['Irish', 'Bar', 'Pub']","1/2 Hawkins Street, Dublin 2, Dublin D02 K590 Ireland",53.34619995,-6.257221027734975,+353 1 677 5225,/Restaurant_Review-g186605-d5667749-Reviews-Chaplins_Bar-Dublin_County_Dublin.html
The Front Lounge,979,104,3.5,Average,"['Irish', 'Bar', 'Pub']","The Cutlers 33-34 Parliament Street, Dublin Ireland",53.3444281,-6.267547,+353 1 670 4112,/Restaurant_Review-g186605-d696227-Reviews-The_Front_Lounge-Dublin_County_Dublin.html
Pablo Picante Temple Bar,980,67,4.0,Cheap,"['Mexican', 'Vegetarian Friendly', 'Vegan Options']","14 Aston Quay, Dublin D02 RX23 Ireland",53.33753094382111,-6.251414834377379,+353 1 679 9305,/Restaurant_Review-g186605-d10763621-Reviews-Pablo_Picante_Temple_Bar-Dublin_County_Dublin.html
Sip & Slurp,982,22,4.5,Average,"['Irish', 'Cafe', 'International']","67 Charlemont Street Dublin 2, Dublin D02 C820 Ireland",53.3326471,-6.2635418,+353 86 027 7661,/Restaurant_Review-g186605-d3679802-Reviews-Sip_Slurp-Dublin_County_Dublin.html
Bel Cibo Deli Pizzeria,984,236,3.5,Average,"['Italian', 'Pizza', 'European']","Smithfield Market Square, Dublin Ireland",53.34815485,-6.278368275852824,+353 1 479 6015,/Restaurant_Review-g186605-d1739981-Reviews-Bel_Cibo_Deli_Pizzeria-Dublin_County_Dublin.html
Lucky Tortoise,985,89,3.5,Average,"['Chinese', 'Asian']","8 Aungier Street, Dublin D02 NX83 Ireland",53.3409285,-6.2654196,,/Restaurant_Review-g186605-d15702638-Reviews-Lucky_Tortoise-Dublin_County_Dublin.html
M O'Briens Full Bar And Lounge,988,19,4.5,Cheap,"['Bar', 'Pub']","8 Sussex Terrace, Dublin Ireland",53.331497,-6.251701148959096,,/Restaurant_Review-g186605-d11773414-Reviews-M_O_Briens_Full_Bar_And_Lounge-Dublin_County_Dublin.html
Bachelor's Wok,989,38,4.0,Average,"['Chinese', 'Asian', 'Thai']","22 Bachelors Walk, Dublin Ireland",53.34727825,-6.261187670676158,+353 1 872 8536,/Restaurant_Review-g186605-d4413017-Reviews-Bachelor_s_Wok-Dublin_County_Dublin.html
Garden of Vegan,991,28,4.0,Average,"['Vegetarian Friendly', 'Vegan Options']","51 Elmwood Ave Lwr, Dublin D06 E4P0 Ireland",53.3249921,-6.2547308,+353 1 498 3098,/Restaurant_Review-g186605-d14899605-Reviews-Garden_of_Vegan-Dublin_County_Dublin.html
Pog,993,187,3.5,Average,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']","32 Bachelors Walk, Dublin Ireland",53.345711,-6.255021,+353 1 878 3255,/Restaurant_Review-g186605-d7053204-Reviews-Pog-Dublin_County_Dublin.html
Hobarts at Ranelagh,994,69,4.0,Cheap,"['Irish', 'Cafe', 'Healthy']","55 Ranelagh Village Ranelagh, Dublin DUB LIN6 Ireland",53.3245929,-6.2537116,+353 1 491 0189,/Restaurant_Review-g186605-d3339667-Reviews-Hobarts_at_Ranelagh-Dublin_County_Dublin.html
Verres en Vers,995,18,4.5,Average,['European'],"Golden Lane Radisson Blu Royal Hotel, Dublin - Ireland",53.3408337,-6.2684785,+353 1 898 2992,/Restaurant_Review-g186605-d4844641-Reviews-Verres_en_Vers-Dublin_County_Dublin.html
Vietnom Dublin,996,12,5.0,Average,"['Asian', 'Vietnamese']","Arran Quay 14 Stoneybatter The Glimmer Man, Dublin Ireland",53.3508467,-6.282031799999999,+353 87 320 7279,/Restaurant_Review-g186605-d14177556-Reviews-Vietnom_Dublin-Dublin_County_Dublin.html
Cafe Mineiro,997,44,4.0,Cheap,"['Brazilian', 'Latin', 'Spanish']","13 Crown Alley Tample Bar Dublin, Dublin D02KW83 Ireland",53.3452455,-6.2629165,+353 1 551 3614,/Restaurant_Review-g186605-d13444343-Reviews-Cafe_Mineiro-Dublin_County_Dublin.html
Zaika,1000,24,4.0,Cheap,"['Indian', 'Fast food', 'Middle Eastern']","37 Stephen Street Lower, Dublin Dublin 2 Ireland",53.341131,-6.26368,+353 1 677 3307,/Restaurant_Review-g186605-d7942049-Reviews-Zaika-Dublin_County_Dublin.html
Meet Me in the Morning,1003,59,4.0,Average,"['Irish', 'Cafe', 'International']","50 Pleasants Street, Dublin Ireland",53.3354878,-6.2662113,,/Restaurant_Review-g186605-d13121662-Reviews-Meet_Me_in_the_Morning-Dublin_County_Dublin.html
Ha'Penny Bridge Cafe,1004,26,4.0,Average,"['Irish', 'European']","22 Bachelors Walk, Dublin Ireland",53.34727825,-6.261187670676158,,/Restaurant_Review-g186605-d1931502-Reviews-Ha_Penny_Bridge_Cafe-Dublin_County_Dublin.html
The Ramen Kitchen,1005,16,4.5,Average,"['Japanese', 'Sushi', 'Asian']","56 Manor Street, Stoneybatter, Dublin D07 EY65 Ireland",53.3529941,-6.2853591,+353 1 633 0006,/Restaurant_Review-g186605-d17462164-Reviews-The_Ramen_Kitchen-Dublin_County_Dublin.html
Del Rio's Cafe,1006,29,4.5,Cheap,"['Irish', 'Cafe']","110 Marlborough Street, Dublin Ireland",53.3483972,-6.2577252298735715,,/Restaurant_Review-g186605-d3225066-Reviews-Del_Rio_s_Cafe-Dublin_County_Dublin.html
QTR East,1011,20,4.5,Average,"['French', 'Irish', 'European']","1 Burton Hall, Mayor Square, IFSC, Dublin 1, Dublin DUBLIN 1 Ireland",53.34962909999999,-6.2433618,+353 1 636 0616,/Restaurant_Review-g186605-d10476595-Reviews-QTR_East-Dublin_County_Dublin.html
Trumans Restaurant,1012,24,4.5,Average,['European'],"34 Kildare Street, Dublin 2 Ireland",53.34047285,-6.255712563188065,+353 1 614 6500,/Restaurant_Review-g186605-d5791657-Reviews-Trumans_Restaurant-Dublin_County_Dublin.html
Orchid Sichuan,1016,78,3.5,Average,"['Chinese', 'Asian', 'Cantonese']","120 Pembroke Road Ballsbridge, Dublin 4 Ireland",53.3296419,-6.2322411,+353 1 660 0629,/Restaurant_Review-g186605-d696325-Reviews-Orchid_Sichuan-Dublin_County_Dublin.html
Nutbutter,1017,42,4.0,Average,"['Quick Bites', 'Cafe', 'Vegetarian Friendly']","Forbes Street Grand Canal Dock, Dublin Ireland",53.3451093,-6.238211799999999,+353 1 633 9985,/Restaurant_Review-g186605-d13998622-Reviews-Nutbutter-Dublin_County_Dublin.html
Pygmalion,1021,433,3.5,Average,"['Irish', 'Bar', 'European']","59, South William Street Ground Floor, Powerscourt Ce, Dublin D2 Ireland",53.342172,-6.2623045,+353 1 633 4479,/Restaurant_Review-g186605-d2435425-Reviews-Pygmalion-Dublin_County_Dublin.html
Le Monde Cafe Bar,1022,37,4.0,Average,"['Irish', 'Bar', 'Cafe']","21 Store St, Dublin 1 Ireland",53.3501917,-6.2527615,+353 1 813 4700,/Restaurant_Review-g186605-d2214269-Reviews-Le_Monde_Cafe_Bar-Dublin_County_Dublin.html
Bowls,1025,19,4.5,Cheap,"['Chinese', 'Japanese', 'Fast food']","56 Marlborough Street, Dublin D01 X923 Ireland",53.3532404,-6.2593912,,/Restaurant_Review-g186605-d17439144-Reviews-Bowls-Dublin_County_Dublin.html
Loose Canon Cheese & Wine,1028,16,4.5,Average,['Wine Bar'],"29 Drury Street, Dublin D02 RX95 Ireland",53.3425249,-6.263322899999999,,/Restaurant_Review-g186605-d15780497-Reviews-Loose_Canon_Cheese_Wine-Dublin_County_Dublin.html
Coffeeangel PSL,1029,12,5.0,Cheap,"['Quick Bites', 'Cafe']","27 Pembroke Street Lower, Dublin D02 T922 Ireland",53.3367901,-6.2518955,+353 1 969 6002,/Restaurant_Review-g186605-d14013787-Reviews-Coffeeangel_PSL-Dublin_County_Dublin.html
O'Briens Sandwich Cafe,1032,25,4.0,Cheap,['Vegetarian Friendly'],"3 Westmoreland Street, Dublin Ireland",53.33244317209152,-6.2454849632804965,+353 1 474 3030,/Restaurant_Review-g186605-d10488014-Reviews-O_Briens_Sandwich_Cafe-Dublin_County_Dublin.html
D two,1038,90,3.5,Average,"['Irish', 'Bar', 'Pub']","60 Harcourt Street Dublin 2, Dublin Ireland",53.3344059,-6.2629302,+353 1 476 4603,/Restaurant_Review-g186605-d2251124-Reviews-D_two-Dublin_County_Dublin.html
Sitar Restaurant Temple Bar,1039,23,4.0,Average,"['Indian', 'Asian', 'Vegetarian Friendly']","Temple Bar, Dublin Ireland",53.3454957,-6.2631139,+353 1 670 6863,/Restaurant_Review-g186605-d15006363-Reviews-Sitar_Restaurant_Temple_Bar-Dublin_County_Dublin.html
Bar BQ Tonight,1040,10,4.5,,['Asian'],"35 Lower Clanbrassil Street, Dublin Ireland",53.3338385,-6.2747591,,/Restaurant_Review-g186605-d15702592-Reviews-Bar_BQ_Tonight-Dublin_County_Dublin.html
Han Sung,1041,16,4.5,Cheap,"['Fast food', 'Asian', 'Korean']","22 Great Strand Street, Dublin Ireland",53.3468128,-6.2650425,+353 1 887 4405,/Restaurant_Review-g186605-d12004982-Reviews-Han_Sung-Dublin_County_Dublin.html
Jay's Cafe Broadstone,1043,9,5.0,Cheap,"['Cafe', 'Deli']","42 Dominick Street Upper, Dublin D07C5P6 Ireland",53.3542846,-6.2719698,+353 87 923 9803,/Restaurant_Review-g186605-d14043804-Reviews-Jay_s_Cafe_Broadstone-Dublin_County_Dublin.html
Jaffa on the Quay,1046,65,4.0,Cheap,"['Irish', 'Thai', 'Vegetarian Friendly']","10 Burgh Quay, Dublin Ireland",53.347414,-6.253182,+353 1 633 4853,/Restaurant_Review-g186605-d7599787-Reviews-Jaffa_on_the_Quay-Dublin_County_Dublin.html
Beerhouse,1048,32,4.0,Cheap,"['Bar', 'Pizza', 'Pub']","84. 5 Capel Street, Dublin Dublin 1 Ireland",53.3508806,-6.2700182,+353 1 804 7023,/Restaurant_Review-g186605-d6774992-Reviews-Beerhouse-Dublin_County_Dublin.html
